pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,wordscore,sentscore,letterscore,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_wordscore,r2_sentscore,r2_letterscore,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
8581040,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,8,1,1,24.96191,0.4436278,-0.7960724,1,0,1,0,0,0,-0.7276571,21.78771,22,5,0,7,0,0,0,0,0,0,1.75,4,5,0,9,10.75,-0.799891,0.4455498,-0.470531,0.6053715,-0.4400757,0.7074048,-0.4539596,0.5800546,0,10,8,0,0,0,0,0,0,2,10,5,5,0,12
8581049,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,7,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.4774959,27.65364,28,6,0,0,0,11,0,0,3.771429,0,0.9428571,3,1,0,4,4.942857,-0.8006755,0.4438946,-0.4623458,0.6123374,-0.4226654,0.7298601,-0.4522345,0.5799264,0,11,10,11,32,1,6.6,10.97143,2.4,7.492857,7,3,4,0,14.49286
8581050,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,11,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.4774959,27.3743,28,6,0,9,0,19,0,0,6.514286,0,3.878572,3,3,1,7,10.87857,-0.8006755,0.4438946,-0.4707401,0.6050448,-0.4322142,0.7210424,-0.4591735,0.5758396,0,10,8,0,37,1,0,12.68571,2.4,5.771429,11,4,5,2,16.77143
8581052,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,12,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-1.027851,29.32961,30,6,0,0,4,0,0,2.4,0,0,0.6,0,1,0,1,1.6,-0.7993237,0.4455695,-0.4587305,0.6094824,-0.4156837,0.7252044,-0.4515433,0.5795832,1,,,,,,,,,,,,,,
8581053,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-1.027851,29.05028,30,6,0,0,0,12,0,0,4.114286,0,1.028571,4,1,0,5,6.028572,-0.7993237,0.4455695,-0.4636915,0.6121809,-0.4255586,0.7284157,-0.4524111,0.5799852,0,10,0,3,39,0,1.8,13.37143,0,3.792857,11,6,5,0,14.79286
8581054,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,9,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.4358023,30.1676,31,7,0,0,0,9,0,0,3.085714,0,0.7714286,2,1,0,3,3.771429,-0.8008337,0.4434733,-0.4609884,0.6119146,-0.4200563,0.7298218,-0.4518858,0.5797764,0,9,6,0,22,1,0,7.542857,2.4,3.985714,7,2,5,0,10.98571
8581055,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,12,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.4274636,31.84358,32,7,0,0,1,14,0,0.6,4.8,0,1.35,2,1,0,3,4.35,-0.8008664,0.443384,-0.4616467,0.6122005,-0.4200563,0.7298218,-0.4530874,0.58011,0,11,0,14,69,2,8.4,23.65714,4.8,9.214286,10,5,5,0,19.21429
8581058,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.6025765,32.96089,33,7,0,0,0,0,0,0,0,0,0,2,3,0,5,5,-0.8002478,0.4449086,-0.4624146,0.6123423,-0.4255586,0.7284157,-0.4503935,0.578564,0,10,0,0,0,1,0,0,2.4,0.6,10,4,6,0,10.6
8581062,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.7776894,34.35754,35,7,0,0,0,17,0,0,5.828571,0,1.457143,0,0,0,0,1.457143,-0.7997681,0.4457021,-0.4585938,0.609246,-0.4139213,0.7205209,-0.4533177,0.580118,0,9,14,9,50,6,5.4,17.14286,14.4,12.73571,7,4,3,0,19.73571
8581063,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,9,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.3524153,34.9162,35,7,0,0,0,2,0,0,0.6857143,0,0.1714286,0,0,0,0,0.1714286,-0.8011737,0.4425052,-0.4574286,0.6066844,-0.4139213,0.7205209,-0.4507143,0.5789098,0,10,0,4,0,0,2.4,0,0,0.6,9,4,5,0,9.6
8581065,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,11,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.3440765,36.31285,37,8,0,0,0,7,0,0,2.4,0,0.6,4,3,0,7,7.6,-0.8012094,0.4423992,-0.4657886,0.6110244,-0.4322142,0.7210424,-0.4515433,0.5795832,0,10,2,1,14,0,0.6,4.8,0,1.85,9,4,5,0,10.85
8581067,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.3190604,36.87151,37,8,0,0,7,10,0,4.2,3.428571,0,1.907143,4,5,0,9,10.90714,-0.8013185,0.442071,-0.4707866,0.6049711,-0.4400757,0.7074048,-0.4543114,0.5799692,0,9,8,8,28,1,4.8,9.6,2.4,6.2,5,3,2,0,11.2
8581074,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.2356734,41.62011,42,9,0,12,7,42,5,4.2,14.4,12,10.65,5,6,3,14,24.65,-0.8017024,0.4408669,-0.5007229,0.5181353,-0.4656355,0.6398888,-0.4825429,0.5139168,0,9,22,7,70,9,4.2,24,21.6,17.95,9,4,3,2,26.95
8581076,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.2273346,42.45811,43,9,0,16,13,66,9,7.8,22.62857,21.6,17.00714,5,3,2,10,27.00714,-0.8017426,0.4407371,-0.5075343,0.4894857,-0.4444832,0.6980363,-0.5156029,0.3418765,0,10,12,36,70,6,21.6,24,14.4,18,14,5,7,2,32
8581078,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.1939798,43.01676,44,9,0,4,2,8,0,1.2,2.742857,0,1.985714,3,4,0,7,8.985714,-0.8019063,0.440201,-0.4677857,0.6090899,-0.4322142,0.7210424,-0.4544893,0.579913,0,14,6,9,34,8,5.4,11.65714,19.2,10.56429,2,2,0,0,12.56429
8581082,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.102254,46.64804,47,10,0,0,0,10,0,0,3.428571,0,0.8571429,5,3,0,8,8.857142,-0.8023822,0.4385851,-0.4675946,0.6093056,-0.4359899,0.7150399,-0.4520594,0.5798568,0,10,12,0,51,1,0,17.48571,2.4,7.971428,14,6,6,2,21.97143
8581088,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,1,1,24.96191,0.4436278,-0.7960724,1,0,0,1,0,0,-0.0188669,49.72067,50,10,0,0,0,10,0,0,3.428571,0,0.8571429,3,2,0,5,5.857143,-0.8028479,0.436934,-0.4634734,0.6122406,-0.4255586,0.7284157,-0.4520594,0.5798568,0,9,4,0,29,0,0,9.942857,0,3.485714,9,4,5,0,12.48571
8581092,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,9,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.0645201,51.67598,52,11,0,0,0,34,0,0,11.65714,0,2.914286,3,0,0,3,5.914286,0.7758481,0.7524732,0.4799074,1.106935,0.4425949,1.065544,0.4664095,1.135999,0,10,4,0,70,5,0,24,12,10,8,3,5,0,18
8581095,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,12,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,-0.1856411,53.07262,54,11,0,0,0,52,2,0,17.82857,4.8,5.657143,3,1,0,4,9.657143,0.777285,0.7494121,0.4729086,1.11367,0.4383238,1.070094,0.4584093,1.142739,0,12,3,3,70,6,1.8,24,14.4,10.8,10,5,5,0,20.8
8581097,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.1479072,53.63129,54,11,0,2,0,10,0,0,3.428571,0,1.357143,2,3,0,5,6.357143,0.7754302,0.7533413,0.4790226,1.107828,0.4343694,1.073983,0.4717089,1.130986,0,11,0,0,0,0,0,0,0,0,6,1,5,0,6
8581098,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.2312943,54.7486,55,11,0,0,0,14,0,0,4.8,0,1.2,2,0,0,2,3.2,0.7750427,0.7541339,0.485675,1.100869,0.4471952,1.060297,0.4722753,1.13043,0,10,14,0,23,1,0,7.885714,2.4,6.071428,12,6,6,0,18.07143
8581102,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.3063427,56.98324,57,12,0,0,0,7,0,0,2.4,0,0.6,0,0,0,0,0.6,0.7747197,0.7547832,0.4917762,1.09405,0.457445,1.047528,0.4744929,1.128217,1,,,,,,,,,,,,,,
8581103,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.3146814,58.37989,59,12,0,0,0,25,0,0,8.571428,0,2.142857,1,5,2,8,10.14286,0.7746853,0.7548515,0.4720786,1.114413,0.4243105,1.081925,0.4689643,1.133628,0,11,10,0,67,3,0,22.97143,7.2,10.04286,7,4,3,0,17.04286
8581105,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,9,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,-0.0021895,59.21788,60,12,0,0,0,15,0,0,5.142857,0,1.285714,4,4,2,10,11.28571,0.7762045,0.7517242,0.4701954,1.116044,0.4190462,1.08425,0.4719656,1.130734,0,8,0,10,0,3,6,0,7.2,3.3,15,8,5,2,18.3
8581109,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,-0.6943023,60.61452,61,13,0,0,10,0,0,6,0,0,1.5,2,1,0,3,4.5,0.7810599,0.7410133,0.4828379,1.103903,0.4425949,1.065544,0.471199,1.131484,0,11,6,0,0,0,0,0,0,1.5,9,5,4,0,10.5
8581110,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.3897298,61.73185,62,13,0,6,1,19,2,0.6,6.514286,4.8,4.478571,6,4,0,10,14.47857,0.7743899,0.7554336,0.4654418,1.119762,0.4190462,1.08425,0.4616431,1.140159,0,10,22,22,54,4,13.2,18.51429,9.6,15.82857,11,5,5,1,26.82857
8581113,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,13,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.439762,62.56983,63,13,0,24,18,34,8,10.8,11.65714,19.2,16.41429,7,6,2,15,31.41429,0.7742066,0.7557881,0.4525463,1.119044,0.4108528,1.079494,0.4426429,1.145061,0,11,22,40,70,7,24,24,16.8,21.7,13,8,4,1,34.7
8581115,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,8,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,-1.027851,63.68715,64,13,0,0,0,3,0,0,1.028571,0,0.2571429,0,0,0,0,0.2571429,0.7841663,0.7338452,0.4926245,1.093072,0.457445,1.047528,0.4757993,1.126889,0,9,0,3,30,0,1.8,10.28571,0,3.021429,4,3,1,0,7.021429
8581118,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,12,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.5565039,65.64246,66,14,0,0,2,6,0,1.2,2.057143,0,0.8142858,2,1,0,3,3.814286,0.7738214,0.7565114,0.4843171,1.102333,0.4425949,1.065544,0.4736909,1.129024,0,10,2,0,0,0,0,0,0,0.5,7,4,3,0,7.5
8581121,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,7,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.639891,68.99442,69,14,0,0,4,1,1,2.4,0.3428572,2.4,1.285714,1,1,0,2,3.285714,0.7735825,0.7569393,0.4854837,1.101076,0.4471952,1.060297,0.4719656,1.130734,0,8,18,5,67,4,3,22.97143,9.6,13.39286,10,5,5,0,23.39286
8581128,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,12,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.7232781,71.50838,72,15,0,1,1,15,0,0.6,5.142857,0,1.685714,5,5,0,10,11.68571,0.7733741,0.7572931,0.469559,1.116578,0.4190462,1.08425,0.4705435,1.132119,0,12,4,0,37,0,0,12.68571,0,4.171429,11,5,4,2,15.17143
8581130,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.7316168,72.06704,73,15,0,10,3,18,0,1.8,6.171429,0,4.492857,3,1,0,4,8.492857,0.773355,0.7573244,0.4749703,1.111769,0.4383238,1.070094,0.4616021,1.140193,0,12,2,4,24,1,2.4,8.228572,2.4,3.757143,11,6,5,0,14.75714
8581132,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,11,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,1,0,0.7649716,73.18436,74,15,0,0,7,8,0,4.2,2.742857,0,1.735714,3,1,0,4,5.735714,0.7732814,0.7574423,0.4802686,1.106567,0.4383238,1.070094,0.4703683,1.132288,0,11,2,10,23,0,6,7.885714,0,3.971428,4,3,1,0,7.971428
8581134,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,8,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,0.8483587,75.97765,76,16,0,18,9,25,9,5.4,8.571428,21.6,13.39286,5,3,2,10,23.39286,0.7731187,0.7576852,0.4560434,1.123771,0.4190462,1.08425,0.4445357,1.148379,0,9,24,21,70,9,12.6,24,21.6,20.55,16,9,5,2,36.55
8581136,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,9,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,0.8483587,75.41899,76,16,0,10,2,30,0,1.2,10.28571,0,5.371428,4,3,0,7,12.37143,0.7731187,0.7576852,0.4684955,1.117446,0.4273703,1.07988,0.4591655,1.142156,1,,,,,,,,,,,,,,
8581138,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,8,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,-0.9444636,76.53632,77,16,0,0,0,0,0,0,0,0,0,5,2,2,9,9,0.7833421,0.7357656,0.4740597,1.112618,0.4215369,1.08338,0.4767982,1.125863,0,7,2,0,9,0,0,3.085714,0,1.271429,9,7,2,0,10.27143
8581142,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,0.5148104,79.60894,80,16,0,10,14,46,8,8.4,15.77143,19.2,13.34286,5,6,1,12,25.34286,0.7739521,0.7562698,0.4547487,1.123385,0.4149101,1.084214,0.4445843,1.148406,0,9,22,36,70,8,21.6,24,19.2,21.7,16,8,5,3,37.7
8581148,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,1.09852,82.68156,83,17,0,18,5,65,6,3,22.28572,14.4,14.42143,7,3,3,13,27.42143,0.7728139,0.7579701,0.4536777,1.122448,0.4132672,1.083285,0.4436587,1.147625,0,9,22,26,70,7,15.6,24,16.8,19.6,17,5,8,4,36.6
8581149,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,1.09852,82.68156,83,17,0,0,0,57,7,0,19.54286,16.8,9.085714,5,1,1,7,16.08571,0.7728139,0.7579701,0.4633281,1.121175,0.4273703,1.07988,0.4506952,1.147645,0,10,18,16,70,6,9.6,24,14.4,16.5,14,5,6,3,30.5
8581153,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,12,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,1.223601,86.03352,87,18,0,12,2,7,0,1.2,2.4,0,3.9,3,0,0,3,6.9,0.772765,0.7578617,0.4779589,1.108886,0.4425949,1.065544,0.4633422,1.13872,1,,,,,,,,,,,,,,
8581157,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,1.390375,88.26816,89,18,0,24,34,70,8,20.4,24,19.2,21.9,7,4,2,13,34.9,0.7728081,0.7574551,0.4526111,1.114184,0.4132672,1.083285,0.4450016,1.129209,0,10,20,34,70,9,20.4,24,21.6,21.5,12,7,2,3,33.5
8581158,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,13,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,1.390375,87.7095,88,18,0,24,14,36,8,8.4,12.34286,19.2,15.98571,8,6,2,16,31.98571,0.7728081,0.7574551,0.4524876,1.118374,0.4100959,1.076564,0.4427834,1.14574,0,13,20,30,68,6,18,23.31429,14.4,18.92857,19,8,8,3,37.92857
8581160,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,1.432068,88.82681,89,18,0,24,14,52,9,8.4,17.82857,21.6,17.95714,9,7,3,19,36.95715,0.7728381,0.7573063,0.4531433,1.110396,0.4097665,1.063025,0.4425049,1.142003,0,11,24,32,70,8,19.2,24,19.2,21.6,22,9,9,4,43.6
8581162,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,11,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,1.473762,90.50279,91,19,0,20,3,51,5,1.8,17.48571,12,12.82143,5,3,3,11,23.82143,0.772876,0.7571385,0.4557351,1.123726,0.4168372,1.084531,0.4451238,1.148638,0,12,24,32,70,9,19.2,24,21.6,22.2,14,6,5,3,36.2
8581169,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,1.723923,94.41341,95,19,0,18,23,37,8,13.8,12.68571,19.2,15.92143,6,5,2,13,28.92143,0.7732683,0.7557301,0.4531073,1.121424,0.4132672,1.083285,0.4428082,1.145836,1,,,,,,,,,,,,,,
8581176,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,2.099165,98.04469,99,20,0,24,15,47,6,9,16.11429,14.4,15.87857,7,6,3,16,31.87857,0.7743937,0.7522953,0.4524966,1.118503,0.4100959,1.076564,0.4428254,1.145899,1,,,,,,,,,,,,,,
8581177,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,0,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,2.182552,98.60336,99,20,0,4,5,25,1,3,8.571428,2.4,4.492857,7,5,0,12,16.49286,0.7747329,0.7513101,0.4628219,1.121485,0.4149101,1.084214,0.4616021,1.140193,0,11,18,17,68,5,10.2,23.31429,12,15.87857,12,6,6,0,27.87857
8581178,858,BUTERE/M,0,MATUNGU,MATUNGU,1,0,1,10,0,0,74.85113,0.7540978,0.7698283,0,1,0,0,0,1,2.349326,99.16201,100,20,0,18,6,39,8,3.6,13.37143,19.2,13.54286,8,7,0,15,28.54286,0.7755101,0.7490899,0.453235,1.121711,0.4108528,1.079494,0.4443932,1.148292,0,11,22,28,15,7,16.8,5.142857,16.8,15.18571,17,7,7,3,32.18571
8591001,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,1,9,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.964467,1.351351,2,1,0,0,3,3,0,1.8,1.028571,0,0.7071428,0,0,0,0,0.7071428,-0.8021951,0.5709578,-0.651346,0.7557213,-0.6185906,0.9059496,-0.5569912,0.6972735,0,11,0,1,0,0,0.6,0,0,0.15,0,0,0,0,0.15
8591002,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,1,9,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.964467,0.9009004,1,1,0,0,0,9,0,0,3.085714,0,0.7714286,0,0,0,0,0.7714286,-0.8021951,0.5709578,-0.6513389,0.7558808,-0.6185906,0.9059496,-0.5570489,0.6974632,0,9,0,0,39,0,0,13.37143,0,3.342857,4,2,2,0,7.342857
8591005,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,10,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.818757,3.603601,4,1,0,0,4,0,0,2.4,0,0,0.6,0,0,0,0,0.6,-0.8014396,0.5748488,-0.651359,0.7554516,-0.6185906,0.9059496,-0.5568976,0.6969466,0,10,1,3,0,0,1.8,0,0,0.7,2,2,0,0,2.7
8591008,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,1,8,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.527336,7.657659,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8004341,0.5806915,-0.6514621,0.7538469,-0.6185906,0.9059496,-0.5564311,0.6948681,0,10,0,0,0,2,0,0,4.8,1.2,5,1,3,1,6.2
8591010,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,9,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.45448,9.009009,10,2,0,2,3,14,1,1.8,4.8,2.4,2.75,1,0,0,1,3.75,-0.8002862,0.5817643,-0.6516265,0.7613377,-0.6184852,0.9090381,-0.5593657,0.7010258,0,9,3,1,30,0,0.6,10.28571,0,3.471428,4,4,0,0,7.471428
8591011,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,1,8,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.30877,10.36036,11,3,0,0,8,31,0,4.8,10.62857,0,3.857143,3,0,0,3,6.857143,-0.8001124,0.5834599,-0.6531784,0.7632051,-0.6199939,0.9113728,-0.5611157,0.701148,1,,,,,,,,,,,,,,
8591013,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,8,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.163059,12.61261,13,3,0,0,6,19,0,3.6,6.514286,0,2.528571,2,3,0,5,7.528571,-0.8000996,0.5845665,-0.6536776,0.7631161,-0.623705,0.9088722,-0.5590546,0.7008423,0,8,0,0,37,0,0,12.68571,0,3.171429,3,3,0,0,6.171429
8591015,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,12,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.090204,14.41441,15,3,0,8,0,14,0,0,4.8,0,3.2,3,0,0,3,6.2,-0.8001532,0.5849024,-0.6527458,0.7631244,-0.6199939,0.9113728,-0.5600379,0.7012348,0,12,0,10,43,0,6,14.74286,0,5.185714,8,4,4,0,13.18571
8591016,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,1,8,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.090204,14.41441,15,3,0,0,0,31,0,0,10.62857,0,2.657143,2,0,0,2,4.657143,-0.8001532,0.5849024,-0.6519496,0.7622756,-0.6189588,0.9108264,-0.5592337,0.7009553,0,9,10,0,65,0,0,22.28572,0,8.071428,2,2,0,0,10.07143
8591017,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,8,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.090204,14.41441,15,3,0,0,0,18,0,0,6.171429,0,1.542857,2,1,0,3,4.542857,-0.8001532,0.5849024,-0.651903,0.7621755,-0.6199939,0.9113728,-0.5578277,0.6993721,0,8,0,0,55,0,0,18.85714,0,4.714286,4,1,3,0,8.714286
8591021,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,1,8,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-1.017349,18.01802,19,4,0,0,0,35,1,0,12,2.4,3.6,3,2,0,5,8.6,-0.8002465,0.5850948,-0.6545935,0.7626181,-0.623705,0.9088722,-0.5606804,0.7012371,0,9,0,0,43,1,0,14.74286,2.4,4.285714,8,2,5,1,12.28571
8591022,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,1,10,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-0.9444933,20.27027,21,5,0,0,0,57,0,0,19.54286,0,4.885714,2,3,0,5,9.885714,-0.8003793,0.5851444,-0.6558855,0.761445,-0.623705,0.9088722,-0.563031,0.7000844,0,10,0,0,60,3,0,20.57143,7.2,6.942857,6,3,3,0,12.94286
8591025,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,9,0,1,26.0296,0.580423,-0.7948798,1,0,1,0,0,0,-0.7987828,24.77478,25,5,0,2,9,12,0,5.4,4.114286,0,2.878572,0,0,0,0,2.878572,-0.8007632,0.5848178,-0.6514187,0.7601241,-0.6185906,0.9059496,-0.5595523,0.7011079,0,10,6,2,31,0,1.2,10.62857,0,4.457143,2,1,1,0,6.457143
8591028,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,9,0,1,26.0296,0.580423,-0.7948798,1,0,0,1,0,0,-0.7259275,27.47748,28,6,0,0,0,0,0,0,0,0,0,6,4,0,10,10,-0.801014,0.5844422,-0.6560104,0.7613104,-0.6425142,0.8813305,-0.5564311,0.6948681,0,10,4,2,69,0,1.2,23.65714,0,7.214286,16,8,5,3,23.21429
8591029,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,7,0,1,26.0296,0.580423,-0.7948798,1,0,0,1,0,0,-0.7259275,26.12613,27,6,0,8,8,0,1,4.8,0,2.4,3.8,0,0,0,0,3.8,-0.801014,0.5844422,-0.6516415,0.761398,-0.6185906,0.9059496,-0.5610175,0.7011739,0,7,0,0,19,0,0,6.514286,0,1.628571,0,0,0,0,1.628571
8591030,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,0,8,0,1,26.0296,0.580423,-0.7948798,1,0,0,1,0,0,-0.7259275,26.12613,27,6,0,0,2,52,0,1.2,17.82857,0,4.757143,2,0,0,2,6.757143,-0.801014,0.5844422,-0.6531089,0.7632034,-0.6189588,0.9108264,-0.5627763,0.7002792,0,9,6,0,0,1,0,0,2.4,2.1,9,5,4,0,11.1
8591031,859,BUTERE/M,0,MATUNGU,MATUNGU,1,1,1,9,0,1,26.0296,0.580423,-0.7948798,1,0,0,1,0,0,-0.6530722,29.72973,30,6,0,0,0,31,0,0,10.62857,0,2.657143,3,3,0,6,8.657143,-0.8013042,0.5839252,-0.6546466,0.7625793,-0.6263707,0.9058462,-0.5592337,0.7009553,0,8,0,6,70,0,3.6,24,0,6.9,12,5,6,1,18.9
